"SHA1(sms_receive_source_phone)";"sms_receive_operator";"FROM_UNIXTIME(sms_receive_date)";"sms_receive_body"
"bc345a008ebb0a374e0af9f06d39b3ba61892db5";"1";"2017-04-06 20:30:24";"Stop"
"2eb3549b7cc403f01a40ecf6cddca8d5a0e87e7a";"1";"2017-04-06 20:31:10";"Stop"
"d7f44aeb86bdd50bb8d8198ca6680e302163f937";"2";"2017-04-06 20:31:10";"start m"
"e62e2351f4b3c6c4c1176c6ca4c1fead3c67bb13";"1";"2017-04-06 20:31:26";"Stop"
"97284f80422e2ab8b10a4c080a75f12925f65841";"2";"2017-04-06 20:31:55";"Stop R"
"c368b58ed296fe1896d0d6ef2e9fa21e6c849cd4";"1";"2017-04-06 20:31:59";"Start M"
"38d6e5c34e4338ff61103e69c12ded8041d93792";"1";"2017-04-06 20:32:04";"Stop"
"d1123feb123122325402410df89655c372233fc6";"1";"2017-04-06 20:32:15";"Stop"
"4df6758b0846116eb5d0a75ba6f943ccbdb178f3";"2";"2017-04-06 20:32:15";"Start r"
"73eafd65ce16ad71b49e760a420ef7717feba0f1";"2";"2017-04-06 20:32:25";"STOP"
"f23b16ea5b74c29d825f050dd91f41047cec2137";"1";"2017-04-06 20:32:27";"Start z"
"1740ca8dafca53458984f1ce7025a86782a5e158";"1";"2017-04-06 20:32:41";"Start"
"dea8912db6464b25c69de1d470b311634bb99955";"3";"2017-04-06 20:32:49";"Stop"
"1740ca8dafca53458984f1ce7025a86782a5e158";"1";"2017-04-06 20:33:00";"Stop"
"a382c97132864c56b67a104bf1a4aadaff4bc9f9";"3";"2017-04-06 20:33:24";"Stop"
"2f82026e1e381f2ae5d20dae73af9876d1b4bb02";"1";"2017-04-06 20:33:32";"STOP"
"d4a9068ed3c2ae227e7e4cc4b5c56d66b7f1728b";"2";"2017-04-06 20:33:45";"Stop"
"06070f2aaea49a77723f667a4c213b10270d4797";"1";"2017-04-06 20:33:58";"stop"
"3333522e8c63f5854f9d981aae89d2d56cecedd4";"3";"2017-04-06 20:34:02";"STOP"
"3671a198de6648244ba594621bcd7f4871a2bd7d";"1";"2017-04-06 20:34:38";"Start r"
"7b8bdfc95a3f5921e2f14ab9f58970a7fe5dba44";"2";"2017-04-06 20:34:55";"STOP"
"2867206f997370b853e6461b06738d87f63d7092";"2";"2017-04-06 20:35:25";"Stop"
"9144aa6be91bdd5184cce423ed97490d829ae8b6";"1";"2017-04-06 20:35:29";"Stop"
"4b15f72c2a9418a21226994a744e857da5271436";"2";"2017-04-06 20:35:51";"Start M"
"35e65246772a72194a6642b029440fbeebb10584";"1";"2017-04-06 20:35:55";"Stop"
"29dedc383d8f42b48db2c16edcc900e03ea5af81";"1";"2017-04-06 20:36:40";"STOP"
"bf2fcdf68a383d50832c574a71ecf6d53b33f84e";"2";"2017-04-06 20:37:16";"Start m"
"59c99247dfdbcc11f57e5177b6d5df7ec7456f85";"1";"2017-04-06 20:37:22";"Stop"
"0ce16279d705c396ab51dd57d5227942977f4a28";"1";"2017-04-06 20:38:16";"Stop"
"0520169f771dec0b73a497e8cc3173e2f17780d3";"2";"2017-04-06 20:38:46";"Stop"
"0061a6a604522691a71002ed21c7a5287c0feab4";"2";"2017-04-06 20:39:36";"STOP"
"3e0944ec61bdc532ed12109ccc11e8bee55cf1d7";"1";"2017-04-06 20:40:34";"Stop"
"2755207e6a9f92e86d9da3a7ff9283e41fe38655";"3";"2017-04-06 20:40:38";"START M"
"a704f8b10e62bc565ca5a3ea8d7c8be110ed4d8a";"3";"2017-04-06 20:40:53";"Stop"
"d026a9228abf70074e72430ba72016e5de7a2d39";"1";"2017-04-06 20:41:30";"Start M"
"7cad0866a718986f04b9ac150485306b73a1587d";"3";"2017-04-06 20:42:06";"Start r"
"d47fb3edfbfc68cbac7cde41e509d9a85d512b0d";"2";"2017-04-06 20:42:11";"Stop"
"71da01beff0f68b8bb28f6ed06ebc14650e27258";"3";"2017-04-06 20:43:27";"STOP R"
"74745ec5846128202b602c0d513b971921c56a88";"1";"2017-04-06 20:44:02";"Start r"
"64773bbb80f65d16e66eccb68d6273592728d579";"1";"2017-04-06 20:44:30";"STOP"
"71dce29ed64dcb30f8f705479a054368baa6b8f3";"1";"2017-04-06 20:45:01";"Stop"
"b97a4495ff8327fb54e6b888d16352cb0bd8a2a7";"3";"2017-04-06 20:45:55";"Start m"
"b4bd4048b578c8e8c22d0862f8b5bc8cca0d49ab";"1";"2017-04-06 20:46:12";"Stop M"
"161e14af5a09a3f4f6c89abf466a517ba4d78e58";"1";"2017-04-06 20:49:05";"Stop"
"537cb4b55131e72f225db5385e87e849bff94818";"2";"2017-04-06 20:49:37";"Stop"
"8604cc375985ddbc748e119720fefbd0a7755d3c";"2";"2017-04-06 20:49:48";"Stop"
"d8d898e5cf73a5897bf5343d123fa6ee16b40b46";"1";"2017-04-06 20:50:17";"Stop"
"045762b67a5498c7ca82c667d3b398d86377290f";"2";"2017-04-06 20:51:02";"Stop"
"ff98ce426e829e8bb6e72d244fd24ad206f8c687";"1";"2017-04-06 20:51:13";"Start R "
"71dce29ed64dcb30f8f705479a054368baa6b8f3";"1";"2017-04-06 20:51:16";"Start R"
"856618a9e9c6ef9cd5f1a7fa07ab26f07e8480f0";"1";"2017-04-06 20:51:31";"STOP"
"846a70fe5f3a2a30833a5f64ed254dcb2917215c";"3";"2017-04-06 20:52:29";"Stop"
"846a70fe5f3a2a30833a5f64ed254dcb2917215c";"3";"2017-04-06 20:52:53";"Stop"
"830007ccd23b79135ddc7b87e2ef1ce5d756a952";"1";"2017-04-06 20:52:59";"Stop"
"1370f664d99af9e980cf36a3919bba725a13a44a";"1";"2017-04-06 20:53:13";"Stop"
"eac585b785caba607220f96ad621870361415f1f";"1";"2017-04-06 20:53:34";"Start r"
"9f23fa12b59f8bccf85ae410600b62d3a814b5ff";"1";"2017-04-06 20:53:59";"Stop"
"dc54770e3095fb24ccda2895f7f5183cf54737d6";"2";"2017-04-06 20:54:03";"Stop"
"61e5b8bdff04a9e95e605906ac1dbd0ebe34085b";"1";"2017-04-06 20:54:13";"Stop"
"9f23fa12b59f8bccf85ae410600b62d3a814b5ff";"1";"2017-04-06 20:54:22";"Stop going"
"eaea17831bbe8bce2caa850d47fd0625ad068c6e";"1";"2017-04-06 20:54:32";"STOP"
"6a271a27d0aea360738eaa87cf01688d35ac7da0";"3";"2017-04-06 20:54:32";"Stop"
"9f23fa12b59f8bccf85ae410600b62d3a814b5ff";"1";"2017-04-06 20:54:52";"Stop g"
"bed35786570954d09e7d491656f4afa50ab4166a";"1";"2017-04-06 20:54:58";"Start m"
"457d8af81d5f28611deb158afab0d3161d43136f";"1";"2017-04-06 20:56:01";"Stop"
"db8af50fb3d4133e1fdf6ec080d40921c6a63614";"1";"2017-04-06 20:56:04";"STOP"
"4a692d3f1697aea235ae7909d41254970c25a43b";"2";"2017-04-06 20:56:23";"Stop"
"fd32ae2c0227e04f3dc930eb2856dd05c574a34d";"3";"2017-04-06 20:56:23";"STOP"
"3e3c7a290d243ed49b26098fc36db29f62cbf1f0";"1";"2017-04-06 20:56:43";"Stop"
"c9c02b10bcb2b3a2763959c9ae3e35956b3f25f8";"2";"2017-04-06 20:56:58";"STOP"
"093e8c74a73c3e321f811a903c2164711f1c0d9e";"2";"2017-04-06 20:57:03";"Stop"
"b4b89c4aba74604a69e8b7d80cdcea2a83eed7f8";"1";"2017-04-06 20:57:31";"Stop"
"f7d1a8a22f4b37d1b750722ca392d3e665a446af";"1";"2017-04-06 20:57:47";"Stop"
"84e2aca6f159951e94b0837f6b5bfa45e51b2f85";"3";"2017-04-06 20:58:25";"Start R"
"73de92d49a2cbdd9f3bf8d5a6cf7d5bc6201a6bb";"2";"2017-04-06 20:58:28";"Start m"
"a29b5b3efde09f5d113b0cfceecf9bb3bbc71dac";"3";"2017-04-06 20:58:35";"Stop"
"aca2887dbbec7721344f0639cd45e3cd05c7fec8";"2";"2017-04-06 20:59:10";"Start M"
"00cb116ac43c21e2f58e578e2e2ecd01c0e41122";"1";"2017-04-06 20:59:48";"Stop"
"7ad08e45a86fdeaec507d63d887753cf5423114a";"2";"2017-04-06 21:00:18";"Stop"
"2ba6f68c5b4f8cbce07b2f6adef6dd43c11733b9";"2";"2017-04-06 21:00:18";"Stop"
"2fd49569ba275146e327c09ce2477d393c73d04d";"2";"2017-04-06 21:00:48";"Stop"
"501f686a1f61502427ce08b4ead22eda6657048d";"1";"2017-04-06 21:01:10";"Stop"
"45d3a6b56b7a4b913ebc8a405d03e1d3418a6d45";"1";"2017-04-06 21:01:16";"Start R"
"81418803427909947bb54eb78d3abcc4833c3d2d";"1";"2017-04-06 21:01:33";"Stop"
"a29b5b3efde09f5d113b0cfceecf9bb3bbc71dac";"3";"2017-04-06 21:01:46";"STOP"
"5f6def9d89e0460d5c1e16d2c45bea881af00a34";"1";"2017-04-06 21:01:47";"Start R"
"cf352a0c7345bf07234dc70f558919cada0e0254";"2";"2017-04-06 21:02:03";"Stop g"
"8d73c46be883ff615148fc1beae8cb3c6a6328b8";"1";"2017-04-06 21:02:06";"Stop"
"35866ab649694169d61d7220dc6e403ef202144c";"3";"2017-04-06 21:02:11";"Stop"
"4b153001f11c315af3e8d2917751950798109258";"1";"2017-04-06 21:02:41";"Stop "
"184ceee19da7cbfb8243f7dd20c8f038773de679";"2";"2017-04-06 21:03:03";"START G"
"1fb798eb115e1787b1eeb53f5b7e8d0298e75744";"1";"2017-04-06 21:03:18";"Stop"
"4c4de07ef025e72885e9b80a5f4fc72b68d3e8c6";"1";"2017-04-06 21:03:26";"Stop"
"c61286f75897834c8c9589fac7c833d9a77e4b2e";"1";"2017-04-06 21:03:53";"Stop"
"cc51ea897e7e25cde8de84a0f2a474ab6eba9271";"1";"2017-04-06 21:04:31";"STOP"
"4b15f72c2a9418a21226994a744e857da5271436";"2";"2017-04-06 21:04:53";"Stop"
"a6af18e0465ef9c810d73a75d9642a44a80a1c80";"1";"2017-04-06 21:05:30";"Stop"
"3b6cd407bd76006ae67e0de075e37f17f37e3ab3";"1";"2017-04-06 21:05:32";"Stop"
"753c277fa97b86c23003cfa6bf626a5f3fcb2456";"3";"2017-04-06 21:05:37";"Start r"
"b9899e7fd57460b51b3c8a2e7f361c4093e99409";"1";"2017-04-06 21:06:28";"STOP"
"d17447b7683b9626962ddb0994e552843c04bfd8";"1";"2017-04-06 21:06:31";"STOP"
"e55a5b779d45e895ca98f70fff5b273dcaeb5e3b";"1";"2017-04-06 21:06:56";"Stop"
"7d0f2e9e94df65438a6624c5aff0455c3c80bd47";"2";"2017-04-06 21:07:14";"Start m"
"7c5d70f83463c20598d92a4b069476312a55d70a";"3";"2017-04-06 21:07:17";"Stop"
"cef23c548b0d07c757fd2a009bc6375aa2fe8438";"3";"2017-04-06 21:07:20";"Start g"
"a6ce5da32121f14852f71738067d5dd9a01321d4";"1";"2017-04-06 21:07:27";"Stop"
"7d0f2e9e94df65438a6624c5aff0455c3c80bd47";"2";"2017-04-06 21:08:29";"Stop"
"b182b7713fa60a7ecd2f4711f712a1b01487ebad";"1";"2017-04-06 21:10:08";"Stop"
"cfba01489f4fec800d1edc02e27315171ab8200e";"1";"2017-04-06 21:10:16";"Stop"
"725bfd873b9e8ead39939f297b295f330c3ddf53";"2";"2017-04-06 21:10:29";"Stop"
"7897cba5b2e81374014df611f95af8f1ae9227f2";"3";"2017-04-06 21:11:08";"Savitarn"
"dff98b81409be3aa1d7b8929347379e259715b33";"2";"2017-04-06 21:11:34";"Start R "
"05e0ecfa6fd5c22f2a1e3d564bc12e25eb6dcc5e";"3";"2017-04-06 21:11:45";"start r"
"9c743b5924bf7ecc664a68ce8ebe60de318b9d2a";"3";"2017-04-06 21:11:50";"Stop"
"92b61c7447fd2efd3b2f8f88d28ac981fb917d7f";"1";"2017-04-06 21:11:54";"Stop"
"325511c35851cdc234ea93506dc32375e39804ac";"1";"2017-04-06 21:11:57";"Start r"
"0879d5bf71b8eebc403faf2a70e0b11f7642f84f";"1";"2017-04-06 21:12:08";"Stop"
"7f7c041453da0b646cdc8fec810496429685f985";"1";"2017-04-06 21:12:08";"Stop"
"d05284baf8b22f8a66c2eb01c6b49196879a9a6f";"3";"2017-04-06 21:12:38";"STOP"
"41689ef2154e547c1b0d9d9b2c5f67cc979fabf4";"1";"2017-04-06 21:12:48";"Stop"
"ce4b9e78c327c807072555631ac4b670cec25998";"1";"2017-04-06 21:13:19";"Stop"
"e4b7449ecacedce4320258a50d5c53811c79c247";"1";"2017-04-06 21:13:34";"Stop"
"97284f80422e2ab8b10a4c080a75f12925f65841";"2";"2017-04-06 21:13:39";"Start R"
"9987d8b4b7f9ae034152173ed7f618c4941cebbd";"1";"2017-04-06 21:13:42";"Start M 8"
"55d8cc1fb7e242f8acc239576b9511a84f94417f";"1";"2017-04-06 21:13:48";"Start R"
"f0989aeb36aff649c3a94475c7b4855b43ddea7c";"2";"2017-04-06 21:14:01";"Stop"
"bf2fcdf68a383d50832c574a71ecf6d53b33f84e";"2";"2017-04-06 21:14:01";"Stop"
"1a26c002fe6127d88ee4d5688e1a065076614501";"1";"2017-04-06 21:14:08";"Start m"
"80cbae5929bb553dabcf45cd5d3fdfc07c3a6654";"3";"2017-04-06 21:14:44";"STOP"
"051a2c14937cc7887b5733575a593903b9d22fe6";"1";"2017-04-06 21:14:44";"STOP"
"b697584abd8bb57f2f2d83a0b2f22bea83f1d59d";"2";"2017-04-06 21:14:44";"Start r"
"7cb15617915904990a70e90fc7ca69cf81e76e19";"1";"2017-04-06 21:15:29";"STOP R"
"3a158ddf2d2929224bfbd92913c2c7d6caec2243";"3";"2017-04-06 21:15:47";"Stop"
"40de859d8ae643145e8e68fe58311c2a0bf5038c";"1";"2017-04-06 21:16:00";"STOP"
"de44e43325e9b21e9e31bfc5ecce9ddc985c3345";"3";"2017-04-06 21:16:26";"Stop"
"3e3c7a290d243ed49b26098fc36db29f62cbf1f0";"1";"2017-04-06 21:17:08";"Start m"
"184ceee19da7cbfb8243f7dd20c8f038773de679";"2";"2017-04-06 21:17:45";"STOP"
"af9eb7b1896beb6e79c9561c26c3a0a0a93b8ef3";"1";"2017-04-06 21:18:10";"start R"
"72325268616c26bfbe074b51249be396f32fb1ba";"1";"2017-04-06 21:18:38";"Stop"
"29cd45665451297c86df2fec9ed4ae3b54c084f4";"2";"2017-04-06 21:19:05";"STOP"
"9144aa6be91bdd5184cce423ed97490d829ae8b6";"1";"2017-04-06 21:19:45";"Start m"
"a469464ad57fa4890af1866cb0f6556376609c5d";"1";"2017-04-06 21:21:02";"Stop"
"ab6682a4fc8421fe4691c88c6c09aa95779fd270";"1";"2017-04-06 21:21:02";"STOP"
"2ce92616c052d83fd646cb80e95035ba7a2b29c0";"1";"2017-04-06 21:21:07";"Stop"
"bf4bb8a4555ad1ea40ce4468d734d51446bdd2a4";"3";"2017-04-06 21:21:09";"Stop M"
"297b2eeb68d277acab462557a09240f2303dc16d";"1";"2017-04-06 21:21:23";"Stop"
"d4828eff22b3dc1224ef74ec4df93698dffd5c86";"2";"2017-04-06 21:22:05";"Stop"
"d7f44aeb86bdd50bb8d8198ca6680e302163f937";"2";"2017-04-06 21:22:15";"Stop"
"93d270a36e403eea27af5abcd377c0f6d307e7c1";"3";"2017-04-06 21:22:42";"Start m "
"8a10eaab9cb3256ef21501de7fcd3f50726db957";"1";"2017-04-06 21:23:03";"STOP"
"d9b77d9dc842825a344aeb649e9a29e9cc657dad";"1";"2017-04-06 21:23:16";"STOP"
"c29fca700041e3d0f942fcdae777d2cbe2bae675";"2";"2017-04-06 21:24:36";"Stop"
"1dbf494f17b6a8ad1d70997c2dc7f40bb63260d0";"1";"2017-04-06 21:25:20";"STOP"
"2755207e6a9f92e86d9da3a7ff9283e41fe38655";"3";"2017-04-06 21:25:29";"STOP"
"17590a3bbf3dfcf30f5eafa1061f91c7e50d3291";"2";"2017-04-06 21:25:51";"START M"
"5289e88b97a9403d11ddf0b32238d635e4696565";"2";"2017-04-06 21:26:16";"Stop"
"17590a3bbf3dfcf30f5eafa1061f91c7e50d3291";"2";"2017-04-06 21:26:36";"START M"
"3ca897d37639bdd152dabd9500cbc0ba56d4f7be";"1";"2017-04-06 21:26:53";"Stop"
"27113a902560e51b15084afdb3d8f52299bae688";"3";"2017-04-06 21:27:08";"Stop"
"41924f8f50a41c46bc025a1fe29d3cfa15c9816c";"1";"2017-04-06 21:27:10";"Stop"
"ca4c3de79067b12ef74f0f1512e7ca6f141dd0be";"1";"2017-04-06 21:27:21";"STOP"
"fb3e338b7efd5afbf123ca05171418c12c1d10f9";"3";"2017-04-06 21:27:21";"Stop"
"2ef82936663c743fb51d08f45ea5576720ce22d1";"2";"2017-04-06 21:27:41";"STOP"
"17590a3bbf3dfcf30f5eafa1061f91c7e50d3291";"2";"2017-04-06 21:27:51";"STOP M"
"40ae8217981ce35017c9109b88a4edb2b658b4ca";"2";"2017-04-06 21:28:36";"Stop"
"d8bb156e7c009e868290b94d63fd5f5b173bb77d";"1";"2017-04-06 21:29:14";"Stop"
"5576b32cfbbd91b7ee1906b588c5bac943ecb7d0";"3";"2017-04-06 21:29:19";"stop"
"3bb79c65077e7e925787a894e56771098399ee78";"3";"2017-04-06 21:29:53";"STOP"
"c86a7c39e8752926fac7177d76f78fa72fcc0920";"2";"2017-04-06 21:30:18";"STOP"
"672edb72c4879580f84517b9883d4df560350bc7";"1";"2017-04-06 21:30:27";"Start z"
"e5f65d2f1341ad51d36ef7a24489b86558237918";"2";"2017-04-06 21:31:38";"STOP"
"d3a5600c8dc2529806a431b8f4c7a19159ebb309";"3";"2017-04-06 21:31:39";"Stop"
"17590a3bbf3dfcf30f5eafa1061f91c7e50d3291";"2";"2017-04-06 21:32:51";"START R"
"6369efe0e3e122578d47570e46561ec8e3b7c8f1";"2";"2017-04-06 21:33:01";"Stop"
"9a2d022df9327f98ed7fbb2b7fe026d5a7d0a81e";"2";"2017-04-06 21:33:22";"Stop"
"325511c35851cdc234ea93506dc32375e39804ac";"1";"2017-04-06 21:33:26";"Stop"
"17590a3bbf3dfcf30f5eafa1061f91c7e50d3291";"2";"2017-04-06 21:33:37";"STOP R"
"690ddbd4aaf20181c7a464e3f04ea995de5c8d92";"2";"2017-04-06 21:33:52";"STOP"
"15fabf5d31762bd54f381d4be73123709b73f860";"3";"2017-04-06 21:33:53";"Stop"
"745886c39cb4e7faca7720fff55b132c0563e526";"2";"2017-04-06 21:34:02";"Stop"
"2c54eeb21a5b2bcf94d77c5492542a28fabf43e7";"1";"2017-04-06 21:34:28";"STOP"
"f918a582d0c3f8109801da99389d675de406fe40";"1";"2017-04-06 21:35:01";"STOP"
"b99c232965a7ac747744440539bcc81fd1eced20";"1";"2017-04-06 21:35:17";"STOP"
"025e9f9e71fe45238f84d75ff967ea5d0330be2b";"1";"2017-04-06 21:35:19";"STOP"
"4f2098f4a9b6626947fbc618a2bf99cf5277561a";"1";"2017-04-06 21:35:27";"Stop"
"26ed207db9150baa48b1665bbea7bd376d56c4a6";"2";"2017-04-06 21:35:42";"Stop"
"7ba0111b341ec05e8fa3d72cbf0cec2121a5b764";"1";"2017-04-06 21:35:54";"Stop"
"92e9a59f41ef0a5ea21f24aa04eccbeb30ff27f5";"3";"2017-04-06 21:36:41";"stop"
"062cb13950ae75b3d65eb164e470b388284830e1";"1";"2017-04-06 21:38:03";"Stop"
"a039267e9de740ebb3da6c2f6b444a88435a934d";"3";"2017-04-06 21:38:17";"Stop"
"adf1d3b0ebd09a4bccb1786b155c2bef359c38c5";"1";"2017-04-06 21:38:41";"Stop"
"19da1fd98f6f4ea7c7e85c244428b82bc0923890";"3";"2017-04-06 21:39:04";"Stop"
"2908781217c25c81ae435ddde2e3d6c6fc8d9387";"2";"2017-04-06 21:39:28";"STOP"
"3678ce0be0686c26edd7803ad8a434c780c25de5";"2";"2017-04-06 21:40:02";"Stop"
"609b78f58fe8a532efb65e3d7dad57914319f471";"1";"2017-04-06 21:40:04";"Stop"
"ee1e7e807060352f46c126935ab904eb91fa0e47";"1";"2017-04-06 21:40:19";"Stop"
"a7bf1f46e64eb7bd3516bccfdae54add4d91b800";"1";"2017-04-06 21:40:34";"STOP"
"15f1be71b767a8b1911130474d829ca9dbb4c1cf";"3";"2017-04-06 21:40:36";"Stop"
"c93196a9052c1e2e05f7d220c02653736f49811a";"2";"2017-04-06 21:40:37";"Stop"
"b04d6cc1c039daab4ab5392c0b7ad1dd9556de8a";"3";"2017-04-06 21:41:16";"STOP"
"1c462938933e6e54971857bbd4d4871baa5d3e29";"2";"2017-04-06 21:41:18";"Stop"
"3e3c7a290d243ed49b26098fc36db29f62cbf1f0";"1";"2017-04-06 21:41:21";"Stop"
"32f0f34ee72651fa3949e2a9d16b903bde8384db";"1";"2017-04-06 21:41:37";"Stop"
"f6da19ec4e3c076ed1a3290c7495f340a17afd46";"1";"2017-04-06 21:42:28";"STOP"
"be6a4f829efd397eabd4776c57765010acd3b313";"1";"2017-04-06 21:42:58";"STOP"
"49893dfaabbd5f413e7e5e8967f095bd50f7907a";"1";"2017-04-06 21:45:40";"Savitarn"
"070f9c52ab850fa68b18585c0eb10e2f66ec8b15";"1";"2017-04-06 21:46:14";"Stop"
"fee00c7bcb9fd2dc21923fe2027cd9516f7daa20";"1";"2017-04-06 21:46:18";"Stop R"
"b7c732c4631c69afe5da4ae3cd2b3a01a2c9779e";"1";"2017-04-06 21:46:39";"Stop"
"b97a4495ff8327fb54e6b888d16352cb0bd8a2a7";"3";"2017-04-06 21:46:51";"Stop"
"0a9ad45547b6e316b258263f271e9c1ab05a53f6";"3";"2017-04-06 21:47:08";"Stop"
"28a6f2d87f9c0e7e69faeea777b77e3fcdd50d0b";"2";"2017-04-06 21:47:13";"Stop"
"9f1ef20808cda5dbaf802f3466391694fa0442b8";"1";"2017-04-06 21:47:37";"Stop"
"9f1ef20808cda5dbaf802f3466391694fa0442b8";"1";"2017-04-06 21:47:43";"Stop"
"e91a1e36fe2c24763af3cb39aea6e6522d6dffeb";"1";"2017-04-06 21:49:26";"STOP"
"d026a9228abf70074e72430ba72016e5de7a2d39";"1";"2017-04-06 21:50:23";"Stop"
"9d917ba1920afdc8ba7625a4148b928efecf922d";"1";"2017-04-06 21:51:28";"STOP"
"cb56a131d4ee8f91870e7aa8e34d038e3551454d";"3";"2017-04-06 21:52:37";"stop"
"2c31ac0ecc9be64f70c005782accd3ce7f69b06f";"1";"2017-04-06 21:53:06";"Savitarn"
"84e2aca6f159951e94b0837f6b5bfa45e51b2f85";"3";"2017-04-06 21:53:10";"Stop"
"3671a198de6648244ba594621bcd7f4871a2bd7d";"1";"2017-04-06 21:53:23";"Stop"
"71dce29ed64dcb30f8f705479a054368baa6b8f3";"1";"2017-04-06 21:53:26";"Stop"
"dc0a40e51e4ec1dc8990c632d6bc07eae6ad485d";"1";"2017-04-06 21:53:26";"START R"
"349f93cf66fb4624502e4ec290804d91cee5e807";"2";"2017-04-06 21:54:04";"Stop g "
"d62bf570ee8ac40fa84f374bf2aafb8aee4522a7";"2";"2017-04-06 21:59:00";"STOP"
"ff3cda07c3bfe01cd6c43442d0e4d18c39261a05";"2";"2017-04-06 22:00:30";"Stop"
"a922293f70ff308c9d83fcbdee0459d7cc54aabf";"1";"2017-04-06 22:01:56";"START M"
"c7d3a37cf02e3179b576e00b0df5dc79bb25b960";"1";"2017-04-06 22:02:26";"Stop"
"c760eba9cdb530a7e23bea9384d6f043e47b7543";"1";"2017-04-06 22:02:58";"Stop"
"417b8c1689f43e6744354be6b2ef62dbd4e78133";"1";"2017-04-06 22:05:50";"Stop"
"7d7800e883348e0125493bc5817551ec6b70447c";"3";"2017-04-06 22:08:28";"Stop"
"a25cdc15fa29a5f6fb45df05336f6f14d2f3e90d";"3";"2017-04-06 22:13:43";"STOP"
"8293bb15967f3142139bda3df707778821343649";"1";"2017-04-06 22:13:58";"Stop"
"c368b58ed296fe1896d0d6ef2e9fa21e6c849cd4";"1";"2017-04-06 22:20:42";"STOP"
"45d3a6b56b7a4b913ebc8a405d03e1d3418a6d45";"1";"2017-04-06 22:33:06";"Stop"
"e5e7fd72a6a07a7b46b8207adddadf77188e04d2";"2";"2017-04-06 22:35:11";"Stop"
"7f88f6a078eb02c23f24509b0ef22b74aa368f29";"2";"2017-04-06 22:37:42";"Start M"
"9b6774324cf64c9e2266ee441559d4bbd9dcd77c";"2";"2017-04-06 22:40:32";"STOP"
"ef62977d603514c7c4210a5ff8532203eff86811";"3";"2017-04-06 22:40:56";"STOP"
"b3f4c8b6a9373476d27dc6d1ce380d0b816deee5";"3";"2017-04-06 22:43:18";"Savitarn"
"512df38edc338d9c5cd88afe0234eefc44c17368";"2";"2017-04-06 22:43:38";"STOP M"
"f5fdc73ac73ef647708bcfb5ab3714f76df0d5bc";"1";"2017-04-06 22:46:04";"Start M"
"a651d3ea6907c98a87eedb6dcf8537697f6882ca";"3";"2017-04-06 22:50:36";"Stop"
"79ee7abb428d1def38b974d0f67b2ad1136bd783";"2";"2017-04-06 22:51:14";"Savitarn"
"3a3b8844f12399dd9c04f24b985f0e99f1e8c038";"2";"2017-04-06 22:54:00";"STOP"
"0335c094f995bc19e4b1f7e287aed30bca8a6f17";"1";"2017-04-06 22:54:53";"Start m"
"018170dc196355425d4934b04a2065ee1f4353fb";"1";"2017-04-06 22:59:02";"STOP"
"0e568fa1374fe783c4949187409a5c005e24afbd";"1";"2017-04-06 23:13:21";"Stop"
"9987d8b4b7f9ae034152173ed7f618c4941cebbd";"1";"2017-04-06 23:14:08";"Stop"
"bed35786570954d09e7d491656f4afa50ab4166a";"1";"2017-04-06 23:14:22";"Stop"
"e21b790c935f4ba4d0eff572c2da67f232844b88";"1";"2017-04-06 23:14:32";"Stop m "
"9987d8b4b7f9ae034152173ed7f618c4941cebbd";"1";"2017-04-06 23:14:34";"Start M 8"
"e21b790c935f4ba4d0eff572c2da67f232844b88";"1";"2017-04-06 23:15:28";"Stop m "
"60ec8f6e07afd75fc15e19de515cf6d291581dbf";"3";"2017-04-06 23:17:16";"Start m"
"05e0ecfa6fd5c22f2a1e3d564bc12e25eb6dcc5e";"3";"2017-04-06 23:29:09";"stop"
"7cad0866a718986f04b9ac150485306b73a1587d";"3";"2017-04-06 23:31:02";"Stop"
"bed35786570954d09e7d491656f4afa50ab4166a";"1";"2017-04-06 23:34:30";"Start m"
"cef23c548b0d07c757fd2a009bc6375aa2fe8438";"3";"2017-04-06 23:36:23";"Stop"
"73de92d49a2cbdd9f3bf8d5a6cf7d5bc6201a6bb";"2";"2017-04-06 23:36:35";"Stop"
"60ec8f6e07afd75fc15e19de515cf6d291581dbf";"3";"2017-04-06 23:41:31";"Stop"
"7f88f6a078eb02c23f24509b0ef22b74aa368f29";"2";"2017-04-06 23:46:32";"STOP"
"0335c094f995bc19e4b1f7e287aed30bca8a6f17";"1";"2017-04-07 00:00:16";"Stop"
"7d244e78dc46ef32f88af5ea0e52e1ec63fa80b8";"1";"2017-04-07 00:00:21";"Stop"
"bed35786570954d09e7d491656f4afa50ab4166a";"1";"2017-04-07 00:46:40";"Stop"
"e7d24f8040d95312f7b504866766b1bff566d78f";"2";"2017-04-07 01:14:02";"STOP"
"51d1bb83e25693c564a282d88a55d4dce120f9b9";"1";"2017-04-07 01:25:04";"Start g"
"42f738e73235968cb9f613d63b2a43cbd5ef10cc";"1";"2017-04-07 02:01:56";"Stop"
"42f738e73235968cb9f613d63b2a43cbd5ef10cc";"1";"2017-04-07 02:39:36";"Stop"
"71cb50bae13b54671019e9620ba8f20fd50bc2e5";"3";"2017-04-07 03:36:22";"Start z"
"91bf778b27c70ad8904e76297c4a1921f4b73ea1";"1";"2017-04-07 06:28:41";"start g"
